transaction_id,customer_id,order_date,gross_value,items,channel,category,discount_pct,region,payment_method,net_value,customer_segment
83181,104843,2023-06-04,25.62,2,App,Home,20.33,South,Card,20.41,Regular
83182,104843,2023-07-13,123.7,2,App,Sports,16.05,North,Card,103.85,Regular
83183,104843,2023-08-16,120.66,4,App,Beauty,3.34,South,UPI,116.63,Regular
83184,104843,2024-03-06,31.41,3,App,Beauty,4.74,South,UPI,29.92,Regular
83185,104843,2024-04-02,84.81,1,Store,Grocery,9.8,North,Card,76.5,Regular
83186,104843,2024-08-21,52.37,4,Web,Grocery,0.0,East,Card,52.37,Regular
83187,104843,2024-09-05,60.96,3,App,Sports,16.62,North,UPI,50.82,Regular
83188,104843,2024-09-11,76.89,8,App,Fashion,2.71,North,COD,74.81,Regular
83189,104843,2024-11-21,85.78,3,Web,Fashion,0.0,South,Wallet,85.78,Regular
83190,104844,2023-01-05,80.94,1,Web,Home,1.7,East,Card,79.56,Regular
83191,104844,2023-01-12,87.43,5,Web,Home,14.51,North,Card,74.75,Regular
83192,104844,2023-02-17,93.61,2,Store,Beauty,5.1,West,Card,88.84,Regular
83193,104844,2023-04-05,30.7,3,Web,Grocery,2.99,East,Card,29.78,Regular
83194,104844,2023-04-23,32.14,2,App,Beauty,4.26,North,UPI,30.77,Regular
83195,104844,2023-04-30,39.84,4,App,Grocery,13.19,East,COD,34.58,Regular
83196,104844,2023-05-22,59.77,8,App,Home,2.08,South,Card,58.53,Regular
83197,104844,2023-08-24,215.3,4,Store,Beauty,8.36,North,Card,197.29,Regular
83198,104844,2023-12-13,27.21,3,Web,Sports,21.2,East,Card,21.44,Regular
83199,104844,2024-04-07,43.92,4,App,Fashion,10.13,South,UPI,39.47,Regular
83200,104844,2024-04-24,117.33,2,App,Electronics,0.0,West,Card,117.33,Regular
83201,104844,2024-05-03,151.43,1,App,Beauty,12.77,North,UPI,132.1,Regular
83202,104844,2024-09-08,59.17,2,App,Sports,13.97,South,UPI,50.9,Regular
83203,104844,2024-09-16,85.13,3,App,Fashion,8.69,East,Wallet,77.73,Regular
83204,104845,2023-02-12,46.55,4,App,Beauty,0.0,South,Card,46.55,Regular
83205,104845,2023-05-31,29.61,4,Web,Beauty,8.0,South,UPI,27.24,Regular
83206,104845,2023-06-16,61.24,4,Web,Fashion,6.05,North,Wallet,57.53,Regular
83207,104845,2023-08-08,23.39,3,Web,Beauty,0.11,West,COD,23.37,Regular
83208,104845,2023-08-18,65.04,3,Web,Fashion,9.51,East,Card,58.85,Regular
83209,104845,2023-11-17,65.63,1,Web,Beauty,19.4,South,UPI,52.9,Regular
83210,104845,2023-11-17,69.69,5,Web,Electronics,11.41,East,Card,61.73,Regular
83211,104845,2023-11-23,40.0,2,App,Grocery,5.69,West,Card,37.72,Regular
83212,104845,2024-01-06,70.54,3,App,Beauty,1.62,West,Card,69.4,Regular
83213,104845,2024-02-19,73.11,3,Store,Home,10.88,East,Card,65.15,Regular
83214,104845,2024-03-31,18.3,3,App,Home,8.75,West,Card,16.7,Regular
83215,104845,2024-07-01,126.49,3,Web,Home,12.79,West,COD,110.32,Regular
83216,104845,2024-07-10,29.65,3,App,Electronics,0.96,West,Wallet,29.36,Regular
83217,104845,2024-07-21,49.63,4,App,Fashion,11.75,East,Wallet,43.8,Regular
83218,104845,2024-08-17,57.45,2,Store,Electronics,13.8,North,Card,49.52,Regular
83219,104845,2024-12-07,41.91,4,App,Home,0.0,East,COD,41.91,Regular
83220,104846,2023-01-01,55.21,3,Web,Home,3.86,South,Card,53.08,Value
83221,104846,2023-01-05,43.63,3,Web,Fashion,6.33,South,UPI,40.87,Value
83222,104846,2023-01-06,55.52,3,Web,Fashion,0.0,East,UPI,55.52,Value
83223,104846,2023-01-16,79.97,3,App,Electronics,0.74,West,Card,79.38,Value
83224,104846,2023-01-25,62.75,5,App,Electronics,0.0,South,Card,62.75,Value
83225,104846,2023-02-02,123.04,6,Web,Grocery,0.0,East,UPI,123.04,Value
83226,104846,2023-02-06,73.88,4,Web,Grocery,9.03,South,Wallet,67.2,Value
83227,104846,2023-03-31,53.38,1,Web,Electronics,7.71,West,Wallet,49.26,Value
83228,104846,2023-04-10,82.7,2,Web,Beauty,2.99,East,Card,80.23,Value
83229,104846,2023-05-19,248.92,3,Web,Grocery,16.6,West,Card,207.6,Value
83230,104846,2023-05-30,139.12,2,App,Home,0.0,South,Card,139.12,Value
83231,104846,2023-06-08,45.65,3,Web,Electronics,0.0,West,UPI,45.65,Value
83232,104846,2023-07-01,43.91,2,App,Beauty,8.09,South,Wallet,40.36,Value
83233,104846,2023-07-08,103.89,2,Web,Grocery,8.29,West,UPI,95.28,Value
83234,104846,2023-07-24,82.86,3,App,Grocery,12.16,South,UPI,72.78,Value
83235,104846,2023-07-28,78.59,7,App,Beauty,0.9,South,Card,77.88,Value
83236,104846,2023-08-09,75.95,3,App,Beauty,8.58,South,UPI,69.43,Value
83237,104846,2023-08-26,63.67,2,Web,Electronics,9.07,North,Card,57.9,Value
83238,104846,2023-08-29,101.9,4,App,Grocery,0.0,East,Wallet,101.9,Value
83239,104846,2023-10-09,61.84,6,App,Home,0.0,North,Card,61.84,Value
83240,104846,2023-11-30,173.1,7,Web,Fashion,4.0,South,UPI,166.17,Value
83241,104846,2023-12-16,166.99,3,App,Fashion,4.73,South,Card,159.09,Value
83242,104846,2024-01-06,97.38,6,Web,Beauty,13.78,East,Card,83.96,Value
83243,104846,2024-01-18,87.98,3,App,Home,9.58,North,Card,79.55,Value
83244,104846,2024-01-28,57.47,1,Web,Electronics,6.43,South,Card,53.77,Value
83245,104846,2024-02-02,26.95,2,App,Beauty,5.86,North,Card,25.37,Value
83246,104846,2024-02-28,140.69,9,Web,Electronics,12.62,West,COD,122.92,Value
83247,104846,2024-03-30,50.94,4,App,Grocery,10.39,East,COD,45.65,Value
83248,104846,2024-04-06,42.43,3,Web,Electronics,9.45,North,UPI,38.42,Value
83249,104846,2024-04-25,56.07,3,App,Beauty,0.0,East,UPI,56.07,Value
83250,104846,2024-05-03,54.09,3,App,Home,16.15,East,Card,45.36,Value
83251,104846,2024-05-12,86.79,5,Store,Electronics,5.43,West,Wallet,82.08,Value
83252,104846,2024-05-27,95.18,3,Web,Electronics,0.0,South,Wallet,95.18,Value
83253,104846,2024-06-26,60.91,4,Web,Grocery,7.83,South,Card,56.14,Value
83254,104846,2024-06-28,113.64,6,Store,Beauty,0.52,South,Card,113.05,Value
83255,104846,2024-07-02,127.73,3,App,Electronics,5.69,West,Wallet,120.45,Value
83256,104846,2024-07-18,62.88,2,App,Grocery,6.52,West,Card,58.78,Value
83257,104846,2024-08-02,134.18,2,App,Beauty,0.0,East,Wallet,134.18,Value
83258,104846,2024-08-07,93.62,2,App,Sports,9.86,West,COD,84.39,Value
83259,104846,2024-08-19,78.95,3,Web,Sports,0.0,East,UPI,78.95,Value
83260,104846,2024-09-02,123.94,2,Web,Grocery,0.0,East,UPI,123.94,Value
83261,104846,2024-10-17,139.89,3,Web,Electronics,0.0,South,Card,139.89,Value
83262,104846,2024-11-03,81.4,3,App,Electronics,2.55,North,Wallet,79.33,Value
83263,104846,2024-11-09,27.0,3,Web,Electronics,9.72,East,UPI,24.38,Value
83264,104846,2024-11-14,180.68,5,Web,Fashion,0.0,South,Card,180.68,Value
83265,104846,2024-11-26,76.52,8,App,Home,0.0,East,Card,76.52,Value
83266,104846,2024-12-02,94.95,2,Web,Beauty,5.29,North,UPI,89.93,Value
83267,104846,2024-12-17,49.24,5,App,Sports,5.53,East,Wallet,46.52,Value
83268,104847,2023-02-01,36.54,5,Store,Fashion,9.33,East,Card,33.13,Regular
83269,104847,2023-02-16,14.11,2,Web,Beauty,13.82,West,UPI,12.16,Regular
83270,104847,2023-04-06,48.69,3,Web,Beauty,11.73,South,UPI,42.98,Regular
83271,104847,2023-05-20,43.54,5,App,Grocery,14.01,North,Card,37.45,Regular
83272,104847,2023-08-03,35.24,4,App,Sports,10.85,North,UPI,31.42,Regular
83273,104847,2023-08-15,159.86,1,App,Grocery,6.82,North,Card,148.96,Regular
83274,104847,2023-08-22,55.44,3,App,Fashion,11.01,South,UPI,49.33,Regular
83275,104847,2023-09-13,38.76,3,App,Grocery,17.1,East,Wallet,32.14,Regular
83276,104847,2023-10-02,103.0,2,Store,Fashion,1.52,North,Wallet,101.43,Regular
83277,104847,2023-10-22,24.45,1,App,Electronics,16.87,East,COD,20.33,Regular
83278,104847,2023-10-28,10.18,3,Web,Electronics,5.2,West,Card,9.65,Regular
83279,104847,2023-12-19,47.5,1,App,Sports,14.73,South,UPI,40.5,Regular
83280,104847,2024-01-22,127.95,4,Store,Sports,5.02,East,Card,121.53,Regular
83281,104847,2024-02-08,30.35,3,Web,Fashion,2.98,West,Card,29.44,Regular
83282,104847,2024-03-13,41.43,3,App,Electronics,0.89,North,Wallet,41.06,Regular
83283,104847,2024-04-03,71.21,2,Web,Home,1.97,West,Card,69.81,Regular
83284,104847,2024-04-06,40.79,2,Web,Grocery,6.49,East,Card,38.14,Regular
83285,104847,2024-06-09,70.67,1,Web,Grocery,6.06,West,Card,66.39,Regular
83286,104847,2024-07-11,54.66,1,Web,Electronics,10.25,East,Wallet,49.06,Regular
83287,104847,2024-09-12,35.34,3,Web,Sports,0.0,North,UPI,35.34,Regular
83288,104847,2024-10-06,294.98,6,App,Home,7.38,East,UPI,273.2,Regular
83289,104847,2024-10-25,35.62,2,Web,Beauty,9.91,West,Card,32.09,Regular
83290,104847,2024-10-30,59.09,5,App,Grocery,9.58,West,Card,53.42,Regular
83291,104847,2024-12-25,65.38,3,App,Sports,7.6,West,COD,60.41,Regular
83292,104848,2023-01-03,31.82,5,Web,Electronics,1.63,West,Card,31.3,Value
83293,104848,2023-01-16,91.37,4,Store,Grocery,1.88,East,Card,89.66,Value
83294,104848,2023-01-22,82.35,2,Store,Electronics,5.05,South,UPI,78.19,Value
83295,104848,2023-01-25,74.45,8,App,Grocery,1.78,East,Card,73.12,Value
83296,104848,2023-04-06,82.26,2,App,Fashion,11.45,South,UPI,72.85,Value
83297,104848,2023-04-11,75.81,5,App,Electronics,9.13,East,Card,68.89,Value
83298,104848,2023-06-20,68.12,3,App,Grocery,0.55,East,Wallet,67.75,Value
83299,104848,2023-07-08,86.13,2,App,Fashion,5.71,East,UPI,81.21,Value
83300,104848,2023-07-13,43.34,2,Web,Grocery,11.88,North,Card,38.19,Value
83301,104848,2023-07-25,28.95,1,App,Grocery,4.49,North,Card,27.65,Value
83302,104848,2023-08-01,36.94,6,App,Sports,0.0,North,Card,36.94,Value
83303,104848,2023-08-05,36.47,4,App,Electronics,3.23,West,Wallet,35.29,Value
83304,104848,2023-08-12,31.05,4,Web,Home,6.74,South,Wallet,28.96,Value
83305,104848,2023-09-08,150.06,3,App,Fashion,4.8,East,Card,142.85,Value
83306,104848,2023-09-18,103.93,5,Store,Sports,2.53,West,UPI,101.3,Value
83307,104848,2023-09-24,256.76,4,Web,Home,5.65,East,Card,242.26,Value
83308,104848,2023-09-24,59.9,6,Web,Grocery,0.81,North,Wallet,59.42,Value
83309,104848,2023-09-25,78.18,5,App,Electronics,2.28,North,UPI,76.4,Value
83310,104848,2023-10-21,86.54,1,Store,Sports,7.83,North,COD,79.77,Value
83311,104848,2023-11-03,111.63,3,Web,Electronics,0.0,South,Card,111.63,Value
83312,104848,2023-11-11,71.51,5,App,Electronics,4.33,West,COD,68.41,Value
83313,104848,2024-01-08,27.33,4,Web,Home,7.64,East,Card,25.24,Value
83314,104848,2024-02-28,61.05,4,App,Fashion,0.0,West,Card,61.05,Value
83315,104848,2024-04-11,35.86,2,App,Grocery,5.92,East,UPI,33.74,Value
83316,104848,2024-05-30,97.82,2,Store,Electronics,0.0,North,Card,97.82,Value
83317,104848,2024-06-23,49.43,3,App,Grocery,9.07,South,Card,44.95,Value
83318,104848,2024-06-30,52.0,4,Store,Grocery,6.13,West,UPI,48.81,Value
83319,104848,2024-07-22,97.68,3,App,Fashion,4.86,North,COD,92.93,Value
83320,104848,2024-08-06,184.54,4,Web,Sports,4.32,North,Wallet,176.56,Value
83321,104848,2024-09-06,325.86,6,Web,Sports,7.01,South,Card,303.03,Value
83322,104848,2024-09-23,95.38,9,App,Electronics,0.0,North,UPI,95.38,Value
83323,104848,2024-09-26,57.58,2,App,Home,0.0,East,COD,57.58,Value
83324,104848,2024-09-29,82.24,5,App,Grocery,11.29,West,Wallet,72.95,Value
83325,104848,2024-10-04,47.29,5,App,Beauty,0.24,East,Card,47.18,Value
83326,104848,2024-10-06,92.8,6,App,Grocery,5.69,North,Card,87.51,Value
83327,104848,2024-10-30,295.61,1,App,Electronics,0.0,West,Wallet,295.61,Value
83328,104848,2024-11-09,50.18,1,Web,Beauty,6.81,West,COD,46.77,Value
83329,104848,2024-12-18,65.85,3,Web,Beauty,0.0,North,UPI,65.85,Value
83330,104848,2024-12-27,107.15,3,App,Beauty,10.88,West,Card,95.5,Value
83331,104849,2023-01-10,24.69,5,App,Sports,2.8,West,Card,24.0,Regular
83332,104849,2023-02-11,25.62,2,App,Fashion,7.3,East,Wallet,23.75,Regular
83333,104849,2023-03-28,131.44,4,Web,Beauty,0.0,East,UPI,131.44,Regular
83334,104849,2023-05-14,30.79,5,Web,Home,0.0,South,Card,30.79,Regular
83335,104849,2023-05-23,64.29,3,App,Beauty,10.3,North,Card,57.67,Regular
83336,104849,2023-05-29,20.75,3,App,Electronics,17.5,North,Card,17.12,Regular
83337,104849,2023-10-10,69.52,5,Store,Home,4.24,West,UPI,66.57,Regular
83338,104850,2023-03-19,49.17,3,Web,Sports,9.34,North,Card,44.58,Regular
83339,104850,2023-05-03,20.45,4,Web,Fashion,11.36,South,Card,18.13,Regular
83340,104850,2023-06-10,53.36,6,Web,Sports,8.1,South,Card,49.03,Regular
83341,104850,2023-10-16,144.99,6,App,Grocery,10.67,North,UPI,129.52,Regular
83342,104850,2023-12-19,56.5,2,Web,Grocery,3.44,West,Card,54.55,Regular
83343,104850,2024-01-08,42.76,6,Web,Electronics,0.0,South,Wallet,42.76,Regular
83344,104850,2024-01-31,38.24,6,Web,Home,11.82,North,UPI,33.72,Regular
83345,104850,2024-02-22,52.85,3,App,Electronics,13.41,North,Card,45.76,Regular
83346,104850,2024-08-22,66.57,5,App,Beauty,15.41,West,Card,56.32,Regular
83347,104851,2023-03-02,33.42,3,App,Grocery,3.5,West,Card,32.25,Regular
83348,104851,2023-03-24,43.58,2,App,Home,12.51,South,Wallet,38.12,Regular
83349,104851,2023-04-02,20.92,2,Web,Electronics,16.42,West,UPI,17.48,Regular
83350,104851,2023-04-06,85.88,2,App,Home,11.04,East,UPI,76.4,Regular
83351,104851,2023-05-11,105.73,4,App,Grocery,14.13,North,Wallet,90.79,Regular
83352,104851,2023-06-15,56.45,2,App,Grocery,8.15,North,Card,51.84,Regular
83353,104851,2023-11-29,48.47,5,Web,Grocery,5.86,South,COD,45.63,Regular
83354,104851,2023-12-25,37.35,5,App,Grocery,4.66,South,COD,35.61,Regular
83355,104851,2024-02-03,36.35,5,Web,Grocery,6.02,East,UPI,34.16,Regular
83356,104851,2024-03-15,172.39,1,App,Electronics,8.36,North,COD,157.98,Regular
83357,104851,2024-03-17,129.09,1,Web,Fashion,8.87,East,Card,117.64,Regular
83358,104851,2024-08-20,27.51,3,Web,Home,5.2,West,UPI,26.08,Regular
83359,104851,2024-09-01,36.2,1,Web,Fashion,15.95,North,UPI,30.43,Regular
83360,104851,2024-09-15,110.26,3,Web,Beauty,15.79,East,Wallet,92.85,Regular
83361,104852,2023-06-18,54.4,3,Web,Home,1.5,East,Card,53.59,Bargain
83362,104852,2023-07-04,33.27,4,App,Beauty,12.08,East,Card,29.25,Bargain
83363,104852,2023-08-08,47.27,4,Web,Sports,0.0,North,Card,47.27,Bargain
83364,104852,2023-08-25,85.38,4,App,Electronics,13.05,South,UPI,74.24,Bargain
83365,104852,2023-10-02,15.78,3,Web,Electronics,0.0,East,Card,15.78,Bargain
83366,104852,2024-02-03,33.07,5,App,Home,15.0,West,Wallet,28.11,Bargain
83367,104852,2024-04-17,31.72,3,App,Beauty,4.48,East,Card,30.3,Bargain
83368,104852,2024-08-09,62.77,2,App,Electronics,9.21,West,UPI,56.99,Bargain
83369,104852,2024-10-22,29.61,3,Web,Electronics,22.1,North,Card,23.07,Bargain
83370,104852,2024-12-03,80.28,5,Web,Fashion,7.61,South,Card,74.17,Bargain
83371,104853,2023-02-16,139.94,3,Web,Grocery,0.11,North,Wallet,139.78,Value
83372,104853,2023-03-05,55.36,5,App,Grocery,9.46,East,Card,50.12,Value
83373,104853,2023-04-13,86.78,6,Web,Sports,4.22,North,Card,83.12,Value
83374,104853,2023-04-16,33.11,3,App,Home,4.84,West,Card,31.5,Value
83375,104853,2023-05-15,173.38,3,Web,Grocery,0.0,East,Card,173.38,Value
83376,104853,2023-05-19,47.22,2,Web,Beauty,8.27,West,Card,43.32,Value
83377,104853,2023-05-28,114.39,2,Web,Home,0.0,West,Wallet,114.39,Value
83378,104853,2023-05-31,134.84,3,Web,Fashion,0.0,East,COD,134.84,Value
83379,104853,2023-06-13,29.78,5,App,Grocery,3.56,West,Card,28.72,Value
83380,104853,2023-06-28,58.55,2,App,Fashion,3.3,East,Wallet,56.62,Value
83381,104853,2023-07-16,91.6,4,App,Beauty,0.47,East,UPI,91.17,Value
83382,104853,2023-07-31,79.96,4,Web,Fashion,14.13,West,Card,68.66,Value
83383,104853,2023-08-20,93.86,2,Web,Beauty,11.41,South,Card,83.15,Value
83384,104853,2023-09-21,28.84,7,App,Home,13.42,North,UPI,24.97,Value
83385,104853,2023-09-26,60.13,2,App,Home,10.45,West,Card,53.84,Value
83386,104853,2023-10-09,39.96,1,Web,Grocery,7.22,West,UPI,37.08,Value
83387,104853,2023-10-13,25.68,2,App,Sports,11.28,North,UPI,22.78,Value
83388,104853,2023-12-01,107.33,1,Web,Grocery,7.9,South,Wallet,98.86,Value
83389,104853,2023-12-04,89.08,3,Store,Electronics,20.98,East,Wallet,70.39,Value
83390,104853,2023-12-14,135.55,3,App,Sports,0.0,West,Card,135.55,Value
83391,104853,2023-12-25,30.35,4,Web,Grocery,1.02,North,Card,30.04,Value
83392,104853,2024-01-31,123.62,3,App,Electronics,10.9,West,UPI,110.14,Value
83393,104853,2024-02-25,50.43,1,Web,Electronics,6.3,North,COD,47.25,Value
83394,104853,2024-03-23,102.12,3,App,Electronics,14.61,West,Card,87.21,Value
83395,104853,2024-03-25,77.51,2,App,Beauty,7.32,South,UPI,71.83,Value
83396,104853,2024-03-26,135.32,2,Web,Grocery,3.26,West,Card,130.91,Value
83397,104853,2024-03-30,70.67,6,Web,Grocery,10.2,West,Card,63.46,Value
83398,104853,2024-04-25,38.11,1,App,Electronics,8.27,East,Card,34.96,Value
83399,104853,2024-04-28,52.77,3,App,Sports,3.96,North,Card,50.68,Value
83400,104853,2024-05-05,81.89,6,Web,Fashion,11.09,North,Card,72.81,Value
83401,104853,2024-05-14,113.77,3,App,Home,0.0,East,Card,113.77,Value
83402,104853,2024-06-12,32.98,6,App,Home,0.0,North,Card,32.98,Value
83403,104853,2024-06-20,123.49,1,App,Electronics,0.0,West,Wallet,123.49,Value
83404,104853,2024-06-29,78.65,3,App,Home,16.55,East,UPI,65.64,Value
83405,104853,2024-07-15,100.63,2,Web,Grocery,11.08,East,Wallet,89.47,Value
83406,104853,2024-07-22,52.71,2,App,Sports,5.51,East,Card,49.81,Value
83407,104854,2023-04-23,88.63,6,Web,Grocery,1.28,East,Card,87.5,Value
83408,104854,2023-04-25,82.23,2,App,Fashion,5.87,East,Wallet,77.4,Value
83409,104854,2023-04-28,109.72,4,App,Grocery,0.52,North,UPI,109.15,Value
83410,104854,2023-05-29,151.95,3,App,Grocery,1.4,West,Card,149.82,Value
83411,104854,2023-06-12,62.12,2,Web,Home,3.1,West,Card,60.2,Value
83412,104854,2023-06-22,114.93,3,Web,Grocery,5.78,North,Card,108.28,Value
83413,104854,2023-07-05,116.34,3,Web,Fashion,0.91,South,Card,115.28,Value
83414,104854,2023-07-20,117.38,2,App,Home,0.0,South,COD,117.38,Value
83415,104854,2023-08-02,184.06,4,App,Home,0.0,East,Card,184.06,Value
83416,104854,2023-09-11,38.27,4,App,Sports,17.21,North,UPI,31.68,Value
83417,104854,2023-09-15,87.91,2,App,Beauty,0.0,East,UPI,87.91,Value
83418,104854,2023-09-21,62.18,3,Web,Fashion,0.0,North,UPI,62.18,Value
83419,104854,2023-09-25,108.09,4,Web,Home,6.66,North,Card,100.89,Value
83420,104854,2023-09-26,63.55,2,Web,Grocery,8.4,North,Wallet,58.21,Value
83421,104854,2023-10-05,47.91,5,Web,Fashion,2.52,East,UPI,46.7,Value
83422,104854,2023-11-03,76.68,4,App,Home,11.4,South,UPI,67.94,Value
83423,104854,2023-11-19,79.31,4,Web,Grocery,2.09,South,Wallet,77.65,Value
83424,104854,2023-11-28,52.22,3,Web,Sports,0.0,South,Card,52.22,Value
83425,104854,2023-12-08,85.04,4,Web,Beauty,1.5,East,Card,83.76,Value
83426,104854,2024-01-04,38.52,3,Web,Electronics,0.0,East,Card,38.52,Value
83427,104855,2023-01-31,22.53,6,Web,Fashion,19.39,West,UPI,18.16,Bargain
83428,104855,2023-04-16,28.04,3,App,Fashion,3.45,West,Card,27.08,Bargain
83429,104855,2023-05-25,44.16,6,App,Fashion,13.57,East,Card,38.17,Bargain
83430,104855,2023-05-31,20.6,1,Web,Grocery,14.38,East,Wallet,17.63,Bargain
83431,104855,2023-07-18,42.82,3,Web,Fashion,14.52,West,Card,36.61,Bargain
83432,104855,2024-02-14,40.84,4,Store,Beauty,14.53,South,Wallet,34.91,Bargain
83433,104855,2024-09-22,30.33,2,Web,Home,7.45,East,Wallet,28.07,Bargain
83434,104855,2024-10-25,110.86,2,Web,Sports,14.64,West,Card,94.63,Bargain
83435,104856,2023-01-25,47.27,4,App,Sports,16.41,West,Card,39.52,Regular
83436,104856,2023-02-04,31.78,2,Web,Electronics,10.28,North,COD,28.52,Regular
83437,104856,2023-02-06,63.19,2,Web,Fashion,12.91,East,Card,55.03,Regular
83438,104856,2023-02-25,46.51,6,App,Beauty,6.83,East,UPI,43.34,Regular
83439,104856,2023-03-13,41.44,3,Web,Home,11.16,West,Card,36.82,Regular
83440,104856,2023-03-19,89.41,5,Web,Fashion,11.27,West,Card,79.34,Regular
83441,104856,2023-05-05,26.46,6,Store,Sports,5.75,North,Card,24.94,Regular
83442,104856,2023-05-23,54.36,1,Web,Electronics,13.49,East,Card,47.03,Regular
83443,104856,2023-08-07,54.46,4,Web,Grocery,0.0,East,COD,54.46,Regular
83444,104856,2023-10-06,32.24,2,Web,Home,18.11,East,UPI,26.41,Regular
83445,104856,2023-11-20,35.51,2,Web,Electronics,9.75,West,Card,32.05,Regular
83446,104856,2023-11-27,44.0,1,Web,Fashion,11.39,North,COD,38.99,Regular
83447,104856,2023-12-13,28.5,3,Store,Home,18.28,South,Card,23.29,Regular
83448,104856,2024-01-07,67.77,2,Web,Grocery,19.26,North,Card,54.72,Regular
83449,104856,2024-05-15,31.86,3,Web,Fashion,0.0,West,Card,31.86,Regular
83450,104856,2024-10-17,84.28,3,App,Beauty,14.15,East,COD,72.35,Regular
83451,104856,2024-12-24,141.08,4,App,Sports,15.57,North,Wallet,119.12,Regular
83452,104857,2023-01-03,58.28,3,Web,Fashion,0.62,West,Card,57.92,Regular
83453,104857,2023-01-21,27.1,1,Store,Fashion,0.0,North,UPI,27.1,Regular
83454,104857,2023-02-02,62.57,4,App,Grocery,6.77,East,Card,58.33,Regular
83455,104857,2023-03-07,126.84,3,Store,Grocery,0.0,West,Card,126.84,Regular
83456,104857,2023-03-31,43.77,2,App,Fashion,0.12,West,UPI,43.72,Regular
83457,104857,2023-05-13,74.17,1,Web,Home,0.0,North,Card,74.17,Regular
83458,104857,2023-06-14,40.51,4,App,Fashion,5.23,West,UPI,38.4,Regular
83459,104857,2023-06-27,75.09,5,Web,Home,13.22,East,COD,65.16,Regular
83460,104857,2023-09-28,23.58,2,Store,Sports,7.86,North,Card,21.72,Regular
83461,104857,2023-10-05,40.08,3,Web,Fashion,0.0,South,UPI,40.08,Regular
83462,104857,2024-01-14,35.72,4,App,Fashion,4.13,East,Card,34.25,Regular
83463,104857,2024-03-25,73.46,5,Web,Beauty,17.04,East,Card,60.95,Regular
83464,104857,2024-11-07,65.31,3,App,Sports,4.91,North,Card,62.11,Regular
83465,104858,2023-01-07,74.86,4,App,Home,2.74,North,Card,72.81,Value
83466,104858,2023-01-09,73.15,2,Web,Sports,0.0,South,Card,73.15,Value
83467,104858,2023-02-02,48.25,2,Web,Sports,4.25,South,UPI,46.2,Value
83468,104858,2023-03-30,45.84,3,Store,Sports,26.29,North,UPI,33.79,Value
83469,104858,2023-04-17,62.79,1,Web,Sports,0.47,East,UPI,62.49,Value
83470,104858,2023-06-06,44.58,5,Web,Sports,11.31,West,Card,39.54,Value
83471,104858,2023-06-09,46.53,2,Web,Beauty,5.18,East,UPI,44.12,Value
83472,104858,2023-07-09,65.0,4,Web,Fashion,0.0,West,Card,65.0,Value
83473,104858,2023-08-07,121.42,2,Web,Electronics,1.04,East,Card,120.17,Value
83474,104858,2023-08-19,75.25,5,Web,Electronics,5.67,West,UPI,70.98,Value
83475,104858,2023-09-06,64.31,2,Store,Grocery,8.8,East,Card,58.65,Value
83476,104858,2023-09-07,42.56,3,Web,Grocery,12.37,East,UPI,37.3,Value
83477,104858,2023-09-16,87.3,5,App,Beauty,8.6,East,UPI,79.79,Value
